"Hortaliças folhosas, frutosas e outras",Brócolis - Empanado(a)/à milanesa,181.23,4.18,11.48,15.43,02.06
"Hortaliças folhosas, frutosas e outras",Brócolis - Refogado(a),60.74,2.38,3.32,7.18,3.3
"Hortaliças folhosas, frutosas e outras",Brócolis - Ao alho e óleo,60.74,2.38,3.32,7.18,3.3
"Hortaliças folhosas, frutosas e outras",Brócolis - Ao vinagrete,35,2.38,0.41,7.18,3.3
"Hortaliças folhosas, frutosas e outras",Brócolis,35,2.38,0.41,7.18,3.3
"Hortaliças folhosas, frutosas e outras",Serralha - Cru(a),23,2.97,0.26,3.75,2.4
"Hortaliças folhosas, frutosas e outras",Serralha - Cozido(a),23,2.97,0.26,3.75,2.4
"Hortaliças folhosas, frutosas e outras",Serralha - Refogado(a),45.3,2.97,2.78,3.75,2.4
"Hortaliças folhosas, frutosas e outras",Caruru - Cozido(a),26,2.11,0.36,4.91,2.8
"Hortaliças folhosas, frutosas e outras",Cuxá,26,2.11,0.36,4.91,2.8
"Hortaliças folhosas, frutosas e outras",Vinagreira,26,2.11,0.36,4.91,2.8
"Hortaliças folhosas, frutosas e outras",Cariru,26,2.11,0.36,4.91,2.8
"Hortaliças folhosas, frutosas e outras",Rúcula,25,2.58,0.66,3.65,1.6
"Hortaliças folhosas, frutosas e outras",Jambu,32,1.9,0.3,7.2,1.3
"Hortaliças folhosas, frutosas e outras",Língua de vaca (verdura) - Cru(a),30,2.45,0.42,5.69,3.6
"Hortaliças folhosas, frutosas e outras",Alcachofra,53,2.89,0.34,11.95,8.6
"Hortaliças folhosas, frutosas e outras",Bredo,26,2.11,0.36,4.91,2.8
"Hortaliças folhosas, frutosas e outras",Salsão (aipo) - Refogado(a),18,0.83,0.16,4,1.6
"Hortaliças folhosas, frutosas e outras",Erva-doce,31,1.24,0.2,7.29,3.1
"Hortaliças folhosas, frutosas e outras",Folha de aipim - Cru(a),30,2.45,0.42,5.69,3.6
"Hortaliças folhosas, frutosas e outras",Folha de macaxeira - Cozido(a),26,2.11,0.36,4.91,2.8
"Hortaliças folhosas, frutosas e outras",Broto de feijão - Cru(a),30,03.04,0.18,5.94,1.8
"Hortaliças folhosas, frutosas e outras",Broto de feijão - Cozido(a),53.38,02.03,3.75,4.19,0.8
"Hortaliças folhosas, frutosas e outras",Moranga - Cozido(a),20,0.72,0.07,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Moranga - Refogado(a),36.39,0.72,1.92,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Moranga - Ensopado,36.39,0.72,1.92,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Moranga,20,0.72,0.07,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Abobrinha - Cru(a),16,1.21,0.18,3.35,1.1
"Hortaliças folhosas, frutosas e outras",Abobrinha - Cozido(a),20,0.91,0.31,4.31,1.4
"Hortaliças folhosas, frutosas e outras",Abobrinha - Grelhado(a)/brasa/churrasco,20,0.91,0.31,4.31,1.4
"Hortaliças folhosas, frutosas e outras",Abobrinha - Assado(a),20,0.91,0.31,4.31,1.4
"Hortaliças folhosas, frutosas e outras",Abobrinha - Frito(a),42.3,0.91,2.83,4.31,1.4
"Hortaliças folhosas, frutosas e outras",Abobrinha - Empanado(a)/à milanesa,160.71,4.35,8.92,16.01,1.56
"Hortaliças folhosas, frutosas e outras",Abobrinha - Refogado(a),42.3,0.91,2.83,4.31,1.4
"Hortaliças folhosas, frutosas e outras",Abobrinha - Ensopado,42.3,0.91,2.83,4.31,1.4
"Hortaliças folhosas, frutosas e outras",Jerimum - Cru(a),20,0.72,0.07,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Jerimum - Cozido(a),20,0.72,0.07,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Abóbora - Cru(a),20,0.72,0.07,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Abóbora - Cozido(a),20,0.72,0.07,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Abóbora - Assado(a),20,0.72,0.07,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Abóbora - Frito(a),36.39,0.72,1.92,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Abóbora - Refogado(a),36.39,0.72,1.92,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Abóbora - Molho vermelho,20.8,0.84,0.09,5,1.18
"Hortaliças folhosas, frutosas e outras",Abóbora - Ensopado,36.39,0.72,1.92,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Abóbora - Sopa,31.44,0.95,0.12,07.01,0.71
"Hortaliças folhosas, frutosas e outras",Abóbora,20,0.72,0.07,4.9,1.1
"Hortaliças folhosas, frutosas e outras",Pépino,15,0.65,0.11,3.63,1.14
"Hortaliças folhosas, frutosas e outras",Chuchu - Cru(a),24,0.62,0.48,05.09,2.8
"Hortaliças folhosas, frutosas e outras",Chuchu - Cozido(a),24,0.62,0.48,05.09,2.8
"Hortaliças folhosas, frutosas e outras",Chuchu - Assado(a),24,0.76,0.42,5.15,2.54
"Hortaliças folhosas, frutosas e outras",Chuchu - Refogado(a),49.09,0.62,3.32,05.09,2.8
"Hortaliças folhosas, frutosas e outras",Chuchu - Molho vermelho,24,0.76,0.42,5.15,2.54
"Hortaliças folhosas, frutosas e outras",Chuchu - Ao alho e óleo,49.09,0.62,3.32,05.09,2.8
"Hortaliças folhosas, frutosas e outras",Chuchu - Ao vinagrete,24,0.62,0.48,05.09,2.8
"Hortaliças folhosas, frutosas e outras",Chuchu - Ensopado,49.09,0.62,3.32,05.09,2.8
"Hortaliças folhosas, frutosas e outras",Chuchu - Sopa,31.44,0.95,0.12,07.01,0.71
"Hortaliças folhosas, frutosas e outras",Jiló - Cru(a),22,1.87,0.21,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Jiló - Cozido(a),22,1.87,0.21,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Jiló - Assado(a),22,1.87,0.21,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Jiló - Frito(a),47.09,1.87,03.05,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Jiló - Refogado(a),47.09,1.87,03.05,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Jiló - Com manteiga/óleo,43.19,1.9,2.61,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Jiló - Ensopado,47.09,1.87,03.05,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Jiló,22,1.87,0.21,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Maxixe - Cru(a),14,1.4,0.1,2.7,2.2
"Hortaliças folhosas, frutosas e outras",Maxixe - Cozido(a),14,0.4,0.2,03.04,1
"Hortaliças folhosas, frutosas e outras",Maxixe - Refogado(a),36.94,0.4,2.8,03.04,1
"Hortaliças folhosas, frutosas e outras",Maxixe - Ensopado,36.94,0.4,2.8,03.04,1
"Hortaliças folhosas, frutosas e outras",Pepininho (maxixe) - Cozido(a),14,0.4,0.2,03.04,1
"Hortaliças folhosas, frutosas e outras",Pepininho (maxixe) - Ao vinagrete,14,0.4,0.2,03.04,1
"Hortaliças folhosas, frutosas e outras",Palmito in natura - Cru(a),28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Palmito in natura - Cozido(a),28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Palmito in natura - Refogado(a),28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Palmito in natura - Ensopado,28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Guariroba (palmito in natura) - Cozido(a),28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Guariroba (palmito in natura) - Refogado(a),28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Guariroba (palmito in natura) - Molho vermelho,28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Gueroba (palmito in natura) - Cozido(a),28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Gueroba (palmito in natura) - Refogado(a),28,2.52,0.62,4.62,2.4
"Hortaliças folhosas, frutosas e outras",Pimentão,20,0.86,0.17,4.64,1.7
"Hortaliças folhosas, frutosas e outras",Quiabo - Cru(a),22,1.87,0.21,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Quiabo  - Cozido(a),22,1.87,0.21,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Quiabo  - Frito(a),47.09,1.87,03.05,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Quiabo  - Empanado(a)/à milanesa,47.09,1.87,03.05,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Quiabo  - Refogado(a),47.09,1.87,03.05,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Quiabo  - Ensopado,47.09,1.87,03.05,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Quiabo,22,1.87,0.21,4.51,2.5
"Hortaliças folhosas, frutosas e outras",Tomate,18,0.88,0.2,3.92,1.2
"Hortaliças folhosas, frutosas e outras",Vagem - Cru(a),35,1.89,0.28,7.88,3.2
"Hortaliças folhosas, frutosas e outras",Vagem - Cozido(a),35,1.89,0.28,7.88,3.2
"Hortaliças folhosas, frutosas e outras",Vagem - Refogado(a),67.12,1.89,3.91,7.88,3.2
"Hortaliças folhosas, frutosas e outras",Vagem - Com manteiga/óleo,67.12,1.89,3.91,7.88,3.2
"Hortaliças folhosas, frutosas e outras",Vagem - Ensopado,67.12,1.89,3.91,7.88,3.2
"Hortaliças folhosas, frutosas e outras",Vagem,35,1.89,0.28,7.88,3.2
"Hortaliças folhosas, frutosas e outras",Cogumelo in natura,28,2.17,0.47,5.29,2.2
"Hortaliças folhosas, frutosas e outras",Berinjela - Cru(a),32.9,0.78,0.22,8.21,2.35
"Hortaliças folhosas, frutosas e outras",Berinjela - Cozido(a),35,0.83,0.23,8.73,2.5
"Hortaliças folhosas, frutosas e outras",Berinjela - Assado(a),35,0.83,0.23,8.73,2.5
"Hortaliças folhosas, frutosas e outras",Berinjela - Frito(a),75.55,0.83,4.82,8.73,2.5
"Hortaliças folhosas, frutosas e outras",Berinjela - Empanado(a)/à milanesa,164.87,3.69,10.18,15.86,2.71
"Hortaliças folhosas, frutosas e outras",Berinjela - Refogado(a),75.55,0.83,4.82,8.73,2.5
"Hortaliças folhosas, frutosas e outras",Berinjela  - Ao vinagrete,35,0.83,0.23,8.73,2.5
"Hortaliças folhosas, frutosas e outras",Berinjela - Ensopado,75.55,0.83,4.82,8.73,2.5
"Hortaliças folhosas, frutosas e outras",Berinjela,35,0.83,0.23,8.73,2.5
"Hortaliças folhosas, frutosas e outras",Ervilha em vagem - Cozido(a),67.09,3.27,03.07,07.05,2.8
"Hortaliças folhosas, frutosas e outras",Ervilha em vagem - Refogado(a),67.09,3.27,03.07,07.05,2.8
"Hortaliças folhosas, frutosas e outras",Cebola - Cru(a),40,1.1,0.1,9.34,1.93
"Hortaliças folhosas, frutosas e outras",Cebola - Cozido(a),44,1.36,0.19,10.15,1.4
"Hortaliças folhosas, frutosas e outras",Cebola - Grelhado(a)/brasa/churrasco,44,1.36,0.19,10.15,1.4
"Hortaliças folhosas, frutosas e outras",Cebola - Assado(a),44,1.36,0.19,10.15,1.4
"Hortaliças folhosas, frutosas e outras",Cebola - Frito(a),63.12,1.36,2.35,10.15,1.4
"Hortaliças folhosas, frutosas e outras",Cebola - Refogado(a),63.12,1.36,2.35,10.15,1.4
"Hortaliças folhosas, frutosas e outras",Cebola - Molho vermelho,40,1.35,0.19,9.2,1.42
"Hortaliças folhosas, frutosas e outras",Cebola - Com manteiga/óleo,60.15,1.38,02.02,10.15,1.4
"Hortaliças folhosas, frutosas e outras",Cebola - Ao vinagrete,40,1.1,0.1,9.34,1.93
"Hortaliças folhosas, frutosas e outras",Cebola,40,1.1,0.1,9.34,1.93
"Hortaliças folhosas, frutosas e outras",Catalonha - Refogado(a),42.94,1.88,2.68,4.13,2.1
"Hortaliças folhosas, frutosas e outras",Jardineira (seleta),47,2.53,0.26,09.06,2.8
"Hortaliças folhosas, frutosas e outras",Seleta (jardineira),47,2.53,0.26,09.06,2.8
"Hortaliças folhosas, frutosas e outras",Alho,149,6.36,0.5,33.06,2.1
"Hortaliças folhosas, frutosas e outras",Alho-poró,54.48,0.81,2.86,7.62,1
"Hortaliças folhosas, frutosas e outras",Broto de alfafa,23,3.99,0.69,2.1,1.9
"Hortaliças folhosas, frutosas e outras",Alface orgânica,15,1.36,0.15,2.79,1.3
"Hortaliças folhosas, frutosas e outras",Tomate orgânico,18,0.88,0.2,3.92,1.2
"Hortaliças folhosas, frutosas e outras",Pimentão orgânico,20,0.86,0.17,4.64,1.7
"Hortaliças folhosas, frutosas e outras",Orégano,306,11,10.25,64.43,42.8
Frutas,Pacová,78,1.2,0.1,20.3,2
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Cru(a)",89,01.09,0.33,22.84,2.6
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Cozido(a)",89,01.09,0.33,22.84,2.6
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Assado(a)",89,01.09,0.33,22.84,2.6
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Frito(a)",213.11,1.22,13.25,25.47,2.9
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Empanado(a)/à milanesa",213.11,1.22,13.25,25.47,2.9
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Com manteiga/óleo",195.41,1.33,11.25,25.48,2.9
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Ensopado",89,01.09,0.33,22.84,2.6
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Mingau",112.04,2.29,1.72,23.18,1.54
Frutas,"Banana (ouro, prata, d´água, da terra, etc.) - Sopa",112.04,2.29,1.72,23.18,1.54
Frutas,"Banana (ouro, prata, d´água, da terra, etc.)",89,01.09,0.33,22.84,2.6
Frutas,"Laranja (pera, seleta, lima, da terra, etc.)",47,0.94,0.12,11.75,2.35
Frutas,Lima,47,0.94,0.12,11.75,2.35
Frutas,"Limão (comum, galego, etc.)",30,0.7,0.2,10.54,2.8
Frutas,Tangerina,53,0.81,0.31,13.34,1.8
Frutas,Mexerica,53,0.81,0.31,13.34,1.8
Frutas,Bergamota,53,0.81,0.31,13.34,1.8
Frutas,Mimosa,53,0.81,0.31,13.34,1.8
Frutas,Tanja,53,0.81,0.31,13.34,1.8
Frutas,Maricota,53,0.81,0.31,13.34,1.8
Frutas,Laranjinha japonesa,47,0.94,0.12,11.75,2.35
Frutas,Cana-de-açúcar,73.58,,0.05,19.97,
Frutas,Abacaxi,48,0.54,0.12,12.63,1.4
Frutas,Ananás,48,0.54,0.12,12.63,1.4
Frutas,Abacate,120,2.23,10.06,7.82,5.6
Frutas,Caqui,70,0.58,0.19,18.59,3.6
Frutas,Figo,74,0.75,0.3,19.18,2.9
Frutas,Maçã,52,0.26,0.17,13.81,2.4
Frutas,Mamão,39,0.61,0.14,9.81,1.8
Frutas,Papaia,39,0.61,0.14,9.81,1.8
Frutas,Manga,65,0.51,0.27,17,1.76
Frutas,Manguito,65,0.51,0.27,17,1.76
Frutas,Maracujá,97,2.2,0.7,23.38,10.4
Frutas,Melancia,30,0.61,0.15,7.55,0.4
Frutas,Melão,36,0.54,0.14,09.09,0.8
Frutas,pera,58,0.38,0.12,15.46,3.16
Frutas,Pêssego,39,0.91,0.25,9.54,1.5
Frutas,Fruta-de-conde,74,1.65,0.62,17.7,2.3
Frutas,Pinha (fruta-de-conde),74,1.65,0.62,17.7,2.3
Frutas,Ata,74,1.65,0.62,17.7,2.3
Frutas,Uva,69,0.72,0.16,18.1,0.9
Frutas,Uva passa,299,03.07,0.46,79.18,3.7
Frutas,Jenipapo,113,5.2,0.3,25.7,9.4
Frutas,Jaca,94,1.47,0.3,24.01,1.6
Frutas,Goiaba,68,2.55,0.95,14.32,5.4
Frutas,Araçá-açu (goiaba),68,2.55,0.95,14.32,5.4
Frutas,Ameixa,46,0.7,0.28,11.42,1.4
Frutas,Caju,43,1,0.3,10.3,1.7
Frutas,Cereja,63,01.06,0.2,16.01,2.1
Frutas,Cajá-manga,46,1.3,,11.4,2.6
Frutas,Cajarana,46,0.2,0.1,12.4,1.1
Frutas,Taperebá,70,0.8,2.1,13.8,1
Frutas,Acaja (taberebá),46,1.3,,11.4,2.6
Frutas,Carambola,31,01.04,0.33,6.73,2.8
Frutas,Jabuticaba,73,0.66,0.5,18.4,7
Frutas,Graviola,62,0.8,0.2,15.8,1.9
Frutas,Morango,32,0.67,0.3,7.68,2
Frutas,Jambo,27,0.9,0.1,6.5,5.1
Frutas,Atemoia,74,1.65,0.62,17.7,2.3
Frutas,Mangaba,43,0.7,0.3,10.5,0.8
Frutas,Araçá,68,2.55,0.95,14.32,5.4
Frutas,Nêspera,47,0.43,0.2,12.14,1.7
Frutas,Fruta-pão,103,01.07,0.23,27.12,4.9
Frutas,Sapoti,96,0.7,0.1,25.9,9.9
Frutas,Uxi,252,2.2,10.1,38.2,20.5
Frutas,Tamarindo,239,2.8,0.6,62.5,5.1
Frutas,Cacau,74,1,0.1,19.4,2.2
Frutas,Pitomba,66,0.83,0.44,16.53,1.3
Frutas,Bacuri,105,1.9,2,22.8,7.4
Frutas,Ingá,60,1,0.1,15.5,1.2
Frutas,Pequi,152,1.5,13.4,6.3,4.7
Frutas,Pitanga,41,0.9,0.2,10.2,3.2
Frutas,Ciriguela,76,1.4,0.4,18.9,3.9
Frutas,Murici,66,0.9,1.3,14.4,2.2
Frutas,Umbu,37,0.8,,9.4,2
Frutas,Imbu,37,0.8,,9.4,2
Frutas,Biribá,74,1.65,0.62,17.7,2.3
Frutas,Cupuaçu,49,1.2,1,10.4,3.1
Frutas,Nectarina,44,01.06,0.32,10.55,1.7
Frutas,Mari,281.1,2.7,21.1,20.1,
Frutas,Romã,56,0.4,,15.1,0.4
Frutas,Acerola,32,0.4,0.3,7.69,1.1
Frutas,Kiwi,61,1.14,0.52,14.66,3
Frutas,Abiu,62,0.8,0.7,14.9,1.7
Frutas,Jurubeba,126,4.4,3.9,23.1,1.2
Frutas,Fruta (não especificada),89,01.09,0.33,22.84,2.6
Frutas,Maçã orgânica,52,0.26,0.17,13.81,2.4
Frutas,Acerola orgânica,32,0.4,0.3,7.69,1.1
Frutas,Amora,43,1.39,0.49,9.61,5.3
Frutas,Jamelão (jamburão),73,0.66,0.5,18.4,7
Açúcares e produtos de confeitaria,Demerara,387,,,99.98,
Açúcares e produtos de confeitaria,Açúcar mascavo,380,0.12,,98.09,
Açúcares e produtos de confeitaria,Rapadura,296,,,76.6,
Açúcares e produtos de confeitaria,Alfenim de cana,296,,,76.6,
Açúcares e produtos de confeitaria,Batida (rapadura),380,0.12,,98.09,
Açúcares e produtos de confeitaria,Sorvete de qualquer sabor industrializado,206,3.6,11,25.13,0.87
Açúcares e produtos de confeitaria,Picolé de qualquer sabor industrializado,79,,0.24,19.23,
Açúcares e produtos de confeitaria,Chiclete,396,,,98.9,0.1
Açúcares e produtos de confeitaria,Bala,394,,0.2,98,
Açúcares e produtos de confeitaria,Caramelo (bala),382,4.6,8.1,77,
Açúcares e produtos de confeitaria,Drops,394,,0.2,98,
Açúcares e produtos de confeitaria,Pastilha,396,,,98.9,0.1
Açúcares e produtos de confeitaria,Pirulito,394,,0.2,98,
Açúcares e produtos de confeitaria,Goma de mascar,396,,,98.9,0.1
Açúcares e produtos de confeitaria,Jujuba,375,,0.05,93.55,0.2
Açúcares e produtos de confeitaria,Tablete de chocolate,535,7.65,29.66,59.4,3.4
Açúcares e produtos de confeitaria,Barra de chocolate,535,7.65,29.66,59.4,3.4
Açúcares e produtos de confeitaria,Confete,492,4.33,21.13,71.19,2.8
Açúcares e produtos de confeitaria,Chocolate em pó de qualquer marca,364.24,2.83,3.55,85.53,1.66
Açúcares e produtos de confeitaria,Ovomaltine,388,9.17,5.19,75.13,1.98
Açúcares e produtos de confeitaria,Achocolatado em pó,400,4.55,2.27,90.28,4.5
Açúcares e produtos de confeitaria,Toddynho,83.32,3.18,3.4,10.38,0.8
Açúcares e produtos de confeitaria,Bombom de qualquer marca,373,,0.02,93.18,
Açúcares e produtos de confeitaria,Trufa,487.87,3.57,36.26,49.06,4.55
Açúcares e produtos de confeitaria,Geleia de frutas de qualquer marca ou sabor,278,0.37,0.07,68.86,1.1
Açúcares e produtos de confeitaria,Mousse de qualquer sabor (Geleia),331.89,05.09,21.87,32.19,1.18
Açúcares e produtos de confeitaria,Geleia de mocotó,120.25,03.04,,27.99,
Açúcares e produtos de confeitaria,Doce de frutas em pasta de qualquer sabor,291.3,0.77,0.29,74.28,1.62
Açúcares e produtos de confeitaria,Pasta de amendoim,588,25.09,50.39,19.56,6
Açúcares e produtos de confeitaria,Pessegada,77,0.54,0.14,19.79,2.2
Açúcares e produtos de confeitaria,Marmelada,278,0.37,0.07,68.86,1.1
Açúcares e produtos de confeitaria,Figada,88,0.38,0.1,22.9,2.2
Açúcares e produtos de confeitaria,Goiabada,291.3,0.77,0.29,74.28,1.62
Açúcares e produtos de confeitaria,Caju em pasta,291.3,0.77,0.29,74.28,1.62
Açúcares e produtos de confeitaria,Mariola,291.3,0.77,0.29,74.28,1.62
Açúcares e produtos de confeitaria,Doce de frutas em calda de qualquer sabor,77,0.54,0.14,19.79,2.2
Açúcares e produtos de confeitaria,Doce de frutas cristalizado de qualquer sabor,291.3,0.77,0.29,74.28,1.62
Açúcares e produtos de confeitaria,Melado,296,,,76.6,
Açúcares e produtos de confeitaria,Mel,304,0.3,,82.4,0.2
Açúcares e produtos de confeitaria,Gelatina de qualquer sabor,278,0.37,0.07,68.86,1.1
Açúcares e produtos de confeitaria,Adoçante artificial,,,,,
Açúcares e produtos de confeitaria,Merengue,358.26,6.21,0.1,85.89,0
Açúcares e produtos de confeitaria,Schimier de cana,296,,,76.6,
Açúcares e produtos de confeitaria,Fruta seca ou desidratada,240,2.18,0.38,63.88,7.1
Açúcares e produtos de confeitaria,Passa,299,03.07,0.46,79.18,3.7
Açúcares e produtos de confeitaria,Pudim de qualquer sabor,131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Danette pudim,131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Manjar,284.98,8.2,10.74,40.14,0.34
Açúcares e produtos de confeitaria,Cuscuz,128.3,4.35,0.22,26.42,1.71
Açúcares e produtos de confeitaria,Cuscuz de tapioca,116.99,4.33,4.1,15.51,0.03
Açúcares e produtos de confeitaria,Maria-mole,444.92,1.64,19.94,68.84,2.59
Açúcares e produtos de confeitaria,Cocada,404.8,01.01,12.46,75.65,1.58
Açúcares e produtos de confeitaria,Quebra-queixo,404.8,01.01,12.46,75.65,1.58
Açúcares e produtos de confeitaria,Doce de amendoim,451.58,11.16,23.89,55.29,3.73
Açúcares e produtos de confeitaria,Pé de moleque,474,9.1,17.91,69.2,2.42
Açúcares e produtos de confeitaria,Paçoca,472.17,10.35,21.53,64.04,3.89
Açúcares e produtos de confeitaria,Torrão de amendoim,460.34,11.01,24.64,56.27,6.13
Açúcares e produtos de confeitaria,Paçoquinha de amendoim,472.17,10.35,21.53,64.04,3.89
Açúcares e produtos de confeitaria,Amendoim caramelizado,474,9.1,17.91,69.2,2.42
Açúcares e produtos de confeitaria,Amendoim amanteigado,567,25.8,49.24,16.13,8.5
Açúcares e produtos de confeitaria,Amendoim achocolatado,519,13.1,33.5,49.7,4.7
Açúcares e produtos de confeitaria,Amendoim apimentado,567,25.8,49.24,16.13,8.5
Açúcares e produtos de confeitaria,Amendoim cozido,318,13.5,22.01,21.26,8.8
Açúcares e produtos de confeitaria,Brigadeiro,334.48,7.52,10.14,54.86,0.23
Açúcares e produtos de confeitaria,Bomba de qualquer tipo,339.26,6.32,26.93,18.55,0.54
Açúcares e produtos de confeitaria,Mil folhas,440.33,2.36,29.03,43.22,0.43
Açúcares e produtos de confeitaria,Queijadinha,404.8,01.01,12.46,75.65,1.58
Açúcares e produtos de confeitaria,Doce à base de ovos,131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Caçarola italiana,284.98,8.2,10.74,40.14,0.34
Açúcares e produtos de confeitaria,Quindim,131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Fios de ovos,131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Doce à base de leite,319.7,7.88,8.67,54.18,
Açúcares e produtos de confeitaria,Pavê de qualquer sabor,306.43,4.94,22.24,21.59,0.36
Açúcares e produtos de confeitaria,Ambrosia,144.23,04.09,3.84,23.88,0.26
Açúcares e produtos de confeitaria,Leite geleificado,131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Chandele de qualquer sabor,131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Mumu,319.7,7.88,8.67,54.18,
Açúcares e produtos de confeitaria,Canudinho recheado,123.26,2.43,4.5,21.33,2.22
Açúcares e produtos de confeitaria,Sarolho,336,2,,82,
Açúcares e produtos de confeitaria,Beiju,336,2,,82,
Açúcares e produtos de confeitaria,Schimier de fruta (exceto de cana),278,0.37,0.07,68.86,1.1
Açúcares e produtos de confeitaria,Beijo de moça,387,,,99.98,
Açúcares e produtos de confeitaria,Picolé ensacado,79,,0.24,19.23,
Açúcares e produtos de confeitaria,Geladinho,122.69,0.14,0.09,32.51,0.45
Açúcares e produtos de confeitaria,Churro,401.66,3,23.44,45.94,0.81
Açúcares e produtos de confeitaria,Pamonha,171,2.6,4.8,30.7,2.4
Açúcares e produtos de confeitaria,Algodão-doce,387,,,99.98,
Açúcares e produtos de confeitaria,Io-Iô crem (chocolate em creme),350,4.6,8.9,62.9,2.8
Açúcares e produtos de confeitaria,Ovo de páscoa,535,7.65,29.66,59.4,3.4
Açúcares e produtos de confeitaria,Kinder ovo,535,7.65,29.66,59.4,3.4
Açúcares e produtos de confeitaria,Torrone,460.34,11.01,24.64,56.27,6.13
Açúcares e produtos de confeitaria,Arroz-doce,108.49,03.05,2.34,18.77,0.1
Açúcares e produtos de confeitaria,Polpa de coco,402,3.8,41.7,9.8,5
Açúcares e produtos de confeitaria,Diet shake,335.52,19.19,1.87,69.94,7.39
Açúcares e produtos de confeitaria,Concentrado alimentar diet shake,335.52,19.19,1.87,69.94,7.39
Açúcares e produtos de confeitaria,Açúcar,387,,,99.98,
Açúcares e produtos de confeitaria,Açúcar light,400,,,100,
Açúcares e produtos de confeitaria,Barra de cereais,352.92,3.17,8.55,69.44,2.32
Açúcares e produtos de confeitaria,Barra de cereais salgada,352.92,3.17,8.55,69.44,2.32
Açúcares e produtos de confeitaria,Barra de cereais doce,352.92,3.17,8.55,69.44,2.32
Açúcares e produtos de confeitaria,Sobremesa de qualquer tipo (exceto infantil),131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Rabanada,293,4.7,16.6,31.3,0.5
Açúcares e produtos de confeitaria,Milk shake,161.09,3.11,6.43,23.49,0.76
Açúcares e produtos de confeitaria,Geleia diet,52.64,0.47,0.17,12.72,1.4
Açúcares e produtos de confeitaria,Doce de frutas diet,52.64,0.47,0.17,12.72,1.4
Açúcares e produtos de confeitaria,Pastéis de santa clara,131.15,5.58,05.07,15.44,
Açúcares e produtos de confeitaria,Suspiro,358.26,6.21,0.1,85.89,0
Açúcares e produtos de confeitaria,Doce de frutas cristalizado de qualquer sabor diet,52.64,0.47,0.17,12.72,1.4
Açúcares e produtos de confeitaria,Sorvete de qualquer sabor industrializado light,188.99,4.43,7.67,26.15,0.6
Açúcares e produtos de confeitaria,Sorvete de qualquer sabor industrializado diet,190,3.17,12.7,15.87,4.8
Açúcares e produtos de confeitaria,Bala light,235,,,95,
Açúcares e produtos de confeitaria,Chiclete diet,240,,,100,
